"","Source","Ligand","Receptor","Target","Weight"
"2418","S:EC","B2M","HLA-F","T:ProB_CD34+",2.2826838574
"2517","S:EC","CALR","HLA-F","T:ProB_CD34+",1.6771236744
"2616","S:EC","ADAM15","ITGB1","T:ProB_CD34+",1.5663147339
"1248","S:EC","VWF","SIRPA","T:Mø",4.569708031
"2106","S:EC","VEGFC","LYVE1","T:Mø",3.6113697144
"8516","S:EC","SEMA4C","PLXNB2","T:Mø",1.6211904445
"950","S:EC","SEMA3F","NRP2","T:Mø",1.7342654274
"1059","S:EC","VEGFC","NRP2","T:Mø",1.6394203144
"1160","S:EC","SEMA3F","NRP1","T:Mø",1.6562847274
"1340","S:EC","MDK","SDC3","T:Mø",1.8833718369
"1638","S:EC","ICAM1","IL2RA","T:Mø",2.188022252
"17115","S:EC","IL15","IL2RA","T:Mø",1.9083388294
"18210","S:EC","ICAM1","ITGAX","T:Mø",2.143079152
"1930","S:EC","HRAS","TLR2","T:Mø",1.5064961911
"22210","S:EC","HLA-B","CANX","T:Mø",2.623474479
"23112","S:EC","HLA-A","APLP2","T:Mø",1.7275996055
"2617","S:EC","GNAI2","C5AR1","T:Mø",3.0413634444
"2717","S:EC","RPS19","C5AR1","T:Mø",2.6437296416
"2918","S:EC","GNAS","ADCY7","T:Mø",1.9343050822
"4418","S:EC","CXCL12","CD4","T:Mø",1.561169442
"4814","S:EC","ICAM1","ITGB2","T:Mø",3.263940252
"4917","S:EC","ICAM2","ITGB2","T:Mø",4.1104745386
"5015","S:EC","PLAT","ITGB2","T:Mø",4.6722521963
"51112","S:EC","VCAM1","ITGB2","T:Mø",2.4865021974
"5619","S:EC","ICAM1","ITGAM","T:Mø",2.393760852
"5717","S:EC","ICAM2","ITGAM","T:Mø",3.2242951386
"5818","S:EC","PLAT","ITGAM","T:Mø",3.8080727963
"6120","S:EC","MDK","ITGA4","T:Mø",1.6065016369
"62110","S:EC","TGM2","ITGA4","T:Mø",2.0685417672
"6518","S:EC","CCL14","CCR1","T:Mø",3.2004232951
"6616","S:EC","CCL23","CCR1","T:Mø",2.1770061976
"71110","S:EC","B2M","TFRC","T:Mø",2.7550809574
"7218","S:EC","B2M","LILRB2","T:Mø",2.5966706574
"7317","S:EC","HLA-A","LILRB2","T:Mø",2.2083502055
"7414","S:EC","HLA-B","LILRB2","T:Mø",3.049944679
"7514","S:EC","HLA-C","LILRB2","T:Mø",2.4367740746
"7617","S:EC","B2M","LILRB1","T:Mø",1.7642933574
"7716","S:EC","HLA-A","LILRB1","T:Mø",1.7299729055
"7816","S:EC","HLA-B","LILRB1","T:Mø",2.336567379
"7915","S:EC","HLA-C","LILRB1","T:Mø",1.8973967746
"8217","S:EC","APP","TNFRSF21","T:Mø",2.0104383336
"8317","S:EC","APP","NCSTN","T:Mø",1.7906145036
"8717","S:EC","HEBP1","FPR3","T:Mø",2.6622299102
"8817","S:EC","ANXA1","FPR1","T:Mø",1.7407786248
"8915","S:EC","GNAI2","FPR1","T:Mø",3.0478324444
"9013","S:EC","ADAM15","ITGAV","T:Mø",2.3690757539
"9814","S:EC","ADAM15","ITGB1","T:Mø",1.5514857339
"1188","S:EC","A2M","LRP1","T:Mø",1.7935057264
"1209","S:EC","APP","LRP1","T:Mø",1.7893555736
"1268","S:EC","PLAT","LRP1","T:Mø",3.2376388363
"5417","S:EC","SEMA3F","NRP1","T:SC",1.6847411274
"10314","S:EC","LAMC1","ITGA7","T:SC",1.6699092581
"12116","S:EC","LAMA5","BCAM","T:SC",2.5889837562
"13115","S:EC","IL6","F3","T:SC",1.666704362
"14114","S:EC","TFPI","F3","T:SC",2.0736587073
"1538","S:EC","IL6","IL6ST","T:SC",2.013662762
"1837","S:EC","HLA-B","CANX","T:SC",2.379290219
"19114","S:EC","HLA-A","APLP2","T:SC",1.5935495055
"2325","S:EC","GNAS","PTGIR","T:SC",1.9707018822
"2419","S:EC","GNAI2","EDNRA","T:SC",1.9692616444
"2724","S:EC","HRAS","SDC2","T:SC",1.5601499911
"3416","S:EC","EFNB1","ERBB2","T:SC",1.5978255238
"3616","S:EC","HLA-A","ERBB2","T:SC",1.6571804055
"3718","S:EC","DLL1","NOTCH3","T:SC",3.1953214341
"3819","S:EC","DLL4","NOTCH3","T:SC",2.5753223264
"3918","S:EC","JAG1","NOTCH3","T:SC",2.1211379093
"41111","S:EC","MDK","SDC4","T:SC",2.0651017369
"4218","S:EC","TFPI","SDC4","T:SC",2.2272609073
"4317","S:EC","TGM2","SDC4","T:SC",2.4151418672
"5317","S:EC","APP","NGFR","T:SC",2.3717465336
"5520","S:EC","APP","NCSTN","T:SC",1.7280448786
"56110","S:EC","APP","GPC1","T:SC",2.1255408336
"5823","S:EC","APP","CAV1","T:SC",2.6463959336
"6015","S:EC","GNAI2","CAV1","T:SC",2.5601854444
"61110","S:EC","HRAS","CAV1","T:SC",2.2460724911
"6223","S:EC","ICAM1","CAV1","T:SC",2.826367252
"6316","S:EC","TGFB1","CAV1","T:SC",2.0827206535
"6519","S:EC","F8","LDLR","T:SC",1.5083463673
"6815","S:EC","ADAM15","ITGB1","T:SC",3.5738189339
"7219","S:EC","COL4A1","ITGB1","T:SC",1.749991514
"7622","S:EC","HSPG2","ITGB1","T:SC",3.1388496852
"7723","S:EC","LAMA5","ITGB1","T:SC",2.4016369562
"7823","S:EC","LAMC1","ITGB1","T:SC",1.6450628581
"7923","S:EC","MDK","ITGB1","T:SC",2.2278666369
"8017","S:EC","TGM2","ITGB1","T:SC",2.7419067672
"8223","S:EC","VCAM1","ITGB1","T:SC",1.7615623974
"8416","S:EC","VEGFC","ITGB1","T:SC",2.1392619144
"8517","S:EC","ADAM10","AXL","T:SC",1.856901552
"8718","S:EC","PROS1","AXL","T:SC",1.6237076224
"8818","S:EC","A2M","LRP1","T:SC",1.9248918864
"9014","S:EC","APP","LRP1","T:SC",1.9207417336
"9315","S:EC","F8","LRP1","T:SC",1.5970810673
"9612","S:EC","PLAT","LRP1","T:SC",3.3690249963
"11014","S:EC","VWF","SIRPA","T:EC",4.047608531
"21114","S:EC","TNFSF10","TNFRSF10D","T:EC",2.0735359505
"3219","S:EC","TNFSF10","TNFRSF10B","T:EC",2.0066416505
"4518","S:EC","TNFSF10","TNFRSF10A","T:EC",2.0803320505
"6416","S:EC","TGFB1","TGFBR2","T:EC",2.2177236535
"7103","S:EC","TGFB1","ACVRL1","T:EC",1.5868597535
"8616","S:EC","TGFB1","TGFBR3","T:EC",1.6392543535
"9413","S:EC","TGFB1","ENG","T:EC",2.7593946535
"10413","S:EC","SEMA6A","PLXNA2","T:EC",1.787449051
"11116","S:EC","SEMA3F","NRP2","T:EC",1.8500525274
"12214","S:EC","VEGFC","NRP2","T:EC",1.7552074144
"13212","S:EC","SEMA3F","NRP1","T:EC",2.0789497274
"14212","S:EC","PIGF","FLT1","T:EC",2.3669833009
"15115","S:EC","VEGFC","FLT1","T:EC",3.0720897144
"16113","S:EC","MLLT4","PVRL2","T:EC",2.6010641462
"17210","S:EC","MLLT4","F11R","T:EC",1.7472440462
"1847","S:EC","MDK","PTPRB","T:EC",1.6476978369
"20113","S:EC","LAMA5","BCAM","T:EC",3.0647007562
"2127","S:EC","LAMA5","ITGB4","T:EC",2.0630314562
"2334","S:EC","IL6","IL6ST","T:EC",2.943776562
"2425","S:EC","IL15","IL15RA","T:EC",1.7575959294
"2518","S:EC","HMGB1","THBD","T:EC",2.5998838095
"2623","S:EC","HLA-B","CANX","T:EC",2.400262539
"3417","S:EC","LAMA5","ITGA6","T:EC",2.5599890562
"3516","S:EC","LAMC1","ITGA6","T:EC",1.7854149581
"3617","S:EC","MDK","ITGA6","T:EC",2.3812187369
"3719","S:EC","EFNB1","EPHB4","T:EC",2.5918641238
"38110","S:EC","EFNB2","EPHB4","T:EC",2.7009633513
"3919","S:EC","EFNA1","EPHA2","T:EC",2.395396162
"40110","S:EC","DLL1","NOTCH4","T:EC",2.8180976341
"4124","S:EC","DLL4","NOTCH4","T:EC",2.2600985264
"4219","S:EC","JAG1","NOTCH4","T:EC",1.7109141093
"4615","S:EC","VEGFC","KDR","T:EC",1.9078906144
"4715","S:EC","CD34","SELP","T:EC",1.9432483922
"5023","S:EC","VWF","SELP","T:EC",4.536307831
"5123","S:EC","CALR","SCARF1","T:EC",1.9139706744
"5318","S:EC","COL4A1","CD93","T:EC",1.922687314
"5418","S:EC","COL4A2","CD93","T:EC",1.7050338745
"55111","S:EC","B2M","HLA-F","T:EC",2.2499122574
"5623","S:EC","CALR","HLA-F","T:EC",1.6443520744
"5833","S:EC","ARF1","INSR","T:EC",2.0322496354
"5919","S:EC","HRAS","INSR","T:EC",2.3482474911
"6023","S:EC","IGF2","INSR","T:EC",2.4054882052
"6123","S:EC","NAMPT","INSR","T:EC",2.2285091795
"6233","S:EC","APP","NCSTN","T:EC",1.6281620836
"6317","S:EC","APP","CAV1","T:EC",2.1216067336
"6523","S:EC","GNAI2","CAV1","T:EC",2.0353962444
"6623","S:EC","HRAS","CAV1","T:EC",1.7212832911
"6714","S:EC","ICAM1","CAV1","T:EC",2.301578052
"6816","S:EC","TGFB1","CAV1","T:EC",1.5579314535
"7415","S:EC","DLL1","NOTCH1","T:EC",2.6262503341
"7515","S:EC","DLL4","NOTCH1","T:EC",2.0482512264
"7631","S:EC","JAG1","NOTCH1","T:EC",1.5610668093
"7733","S:EC","MFNG","NOTCH1","T:EC",2.0942547039
"7833","S:EC","ADAM15","ITGA5","T:EC",3.1620828339
"7932","S:EC","COL18A1","ITGA5","T:EC",1.6042880877
"8322","S:EC","ADAM15","ITGB1","T:EC",2.3621143339
"9119","S:EC","HSPG2","ITGB1","T:EC",1.9271450852
"9513","S:EC","TGM2","ITGB1","T:EC",1.5302021672
"11310","S:EC","VWF","SIRPA","T:SMC",3.951720341
"7123","S:EC","SEMA3F","NRP1","T:SMC",1.9014585274
"1437","S:EC","IL6","F3","T:SMC",1.747733662
"15210","S:EC","TFPI","F3","T:SMC",2.1546880073
"16211","S:EC","IL6","IL6ST","T:SMC",2.489402562
"2028","S:EC","HLA-B","CANX","T:SMC",2.418334369
"2137","S:EC","HLA-A","APLP2","T:SMC",1.6295915055
"2523","S:EC","GNAS","PTGIR","T:SMC",2.3877009822
"2633","S:EC","GNAI2","F2R","T:SMC",1.6023591444
"31110","S:EC","HRAS","SDC2","T:SMC",1.9057868911
"32110","S:EC","TGFB1","SDC2","T:SMC",1.7624350535
"3823","S:EC","EFNB1","ERBB2","T:SMC",1.5143294238
"4023","S:EC","HLA-A","ERBB2","T:SMC",1.5736843055
"4133","S:EC","DLL1","NOTCH3","T:SMC",2.3106045341
"4223","S:EC","DLL4","NOTCH3","T:SMC",1.6906054264
"4419","S:EC","DLL1","NOTCH2","T:SMC",2.2351789341
"4716","S:EC","MFNG","NOTCH2","T:SMC",1.7441833039
"52110","S:EC","MDK","SDC4","T:SMC",1.6945332369
"5323","S:EC","TFPI","SDC4","T:SMC",1.8566924073
"5423","S:EC","TGM2","SDC4","T:SMC",2.0445733672
"6417","S:EC","APP","NGFR","T:SMC",2.3243181336
"6633","S:EC","APP","NCSTN","T:SMC",1.8908688336
"6723","S:EC","APP","GPC1","T:SMC",1.8566140236
"6915","S:EC","APP","CAV1","T:SMC",1.5495885336
"7318","S:EC","ICAM1","CAV1","T:SMC",1.729559852
"7841","S:EC","GNAI2","EGFR","T:SMC",1.6205950444
"81110","S:EC","ICAM1","EGFR","T:SMC",1.656776852
"8332","S:EC","ADAM15","ITGAV","T:SMC",2.4922990339
"91110","S:EC","ADAM15","ITGA5","T:SMC",2.2332993619
"9613","S:EC","ADAM15","ITGB1","T:SMC",3.1789736339
"10414","S:EC","HSPG2","ITGB1","T:SMC",2.7440043852
"10510","S:EC","LAMA5","ITGB1","T:SMC",2.0067916562
"10710","S:EC","MDK","ITGB1","T:SMC",1.8330213369
"1088","S:EC","TGM2","ITGB1","T:SMC",2.3470614672
"11214","S:EC","VEGFC","ITGB1","T:SMC",1.7444166144
"11410","S:EC","EFNA1","EPHA3","T:SMC",2.373708362
"11510","S:EC","EFNB2","EPHA3","T:SMC",1.8267507513
"11610","S:EC","ADAM10","AXL","T:SMC",1.678996752
"1197","S:EC","A2M","LRP1","T:SMC",2.8817580864
"12117","S:EC","APP","LRP1","T:SMC",2.8776079336
"12215","S:EC","CALR","LRP1","T:SMC",2.1835292744
"1249","S:EC","F8","LRP1","T:SMC",2.5539472673
"1258","S:EC","LRPAP1","LRP1","T:SMC",1.6132135834
"12611","S:EC","MDK","LRP1","T:SMC",2.2764454369
"1277","S:EC","PLAT","LRP1","T:SMC",4.3258911963
"1297","S:EC","TFPI","LRP1","T:SMC",2.1586046073
"2146","S:EC","TGM2","TBXA2R","T:CH",2.1719071672
"13311","S:EC","LAMA5","BCAM","T:CH",1.7059583562
"1446","S:EC","IL6","IL6ST","T:CH",1.819634262
"1639","S:EC","HLA-B","CANX","T:CH",2.436431379
"1739","S:EC","HLA-A","APLP2","T:CH",1.8869698055
"1856","S:EC","HBEGF","CD9","T:CH",2.0258837106
"2155","S:EC","GNAS","PTGIR","T:CH",2.1858321822
"2234","S:EC","GNAI2","UNC5B","T:CH",1.9010418444
"2344","S:EC","GNAI2","F2R","T:CH",1.5616647444
"2533","S:EC","TNFSF10","TNFRSF11B","T:CH",3.4082918505
"2643","S:EC","VWF","TNFRSF11B","T:CH",5.410712031
"3018","S:EC","HRAS","SDC2","T:CH",2.1128294911
"3123","S:EC","TGFB1","SDC2","T:CH",1.9694776535
"3723","S:EC","EFNB1","ERBB2","T:CH",1.6436597238
"3923","S:EC","HLA-A","ERBB2","T:CH",1.7030146055
"4033","S:EC","DLL1","NOTCH3","T:CH",2.4548332341
"4143","S:EC","DLL4","NOTCH3","T:CH",1.8348341264
"4323","S:EC","DLL1","NOTCH2","T:CH",2.1960631341
"4616","S:EC","MFNG","NOTCH2","T:CH",1.7050675039
"5133","S:EC","MDK","SDC4","T:CH",1.8122448369
"5223","S:EC","TFPI","SDC4","T:CH",1.9744040073
"5333","S:EC","TGM2","SDC4","T:CH",2.1622849672
"5522","S:EC","COL4A1","ITGA1","T:CH",1.560138514
"6033","S:EC","LAMA5","ITGA3","T:CH",1.8130151562
"7018","S:EC","APP","NCSTN","T:CH",1.8051168936
"7133","S:EC","APP","GPC1","T:CH",2.0729161336
"7323","S:EC","APP","CAV1","T:CH",2.2830235336
"7523","S:EC","GNAI2","CAV1","T:CH",2.1968130444
"7641","S:EC","HRAS","CAV1","T:CH",1.8827000911
"7743","S:EC","ICAM1","CAV1","T:CH",2.462994852
"7851","S:EC","TGFB1","CAV1","T:CH",1.7193482535
"7941","S:EC","ADAM15","ITGAV","T:CH",2.5396322339
"8722","S:EC","ADAM15","ITGA5","T:CH",2.1006160339
"9216","S:EC","ADAM15","ITGB1","T:CH",3.8395127339
"9323","S:EC","ADAM17","ITGB1","T:CH",1.6773753791
"9514","S:EC","COL18A1","ITGB1","T:CH",1.6967179877
"9622","S:EC","COL4A1","ITGB1","T:CH",2.015685314
"10014","S:EC","HSPG2","ITGB1","T:CH",3.4045434852
"10118","S:EC","LAMA5","ITGB1","T:CH",2.6673307562
"10216","S:EC","LAMC1","ITGB1","T:CH",1.9107566581
"10315","S:EC","MDK","ITGB1","T:CH",2.4935604369
"10422","S:EC","TGM2","ITGB1","T:CH",3.0076005672
"1069","S:EC","VCAM1","ITGB1","T:CH",2.0272561974
"10813","S:EC","VEGFC","ITGB1","T:CH",2.4049557144
"11215","S:EC","A2M","LRP1","T:CH",2.0888644864
"11413","S:EC","APP","LRP1","T:CH",2.0847143336
