"","Source","Ligand","Receptor","Target","Weight"
"3101","S:Mø","SPP1","ITGAV","T:FB",3.3505043985
"3102","S:Mø","TGFB1","ITGAV","T:FB",1.3282947156
"3103","S:Mø","VEGFA","ITGAV","T:FB",1.44671965
"3104","S:Mø","ADAM15","ITGA5","T:FB",-0.1349726122
"3105","S:Mø","CTGF","ITGA5","T:FB",-2.7343770245
"3106","S:Mø","CYR61","ITGA5","T:FB",-3.4508487908
"3107","S:Mø","FN1","ITGA5","T:FB",-0.6391338874
"3108","S:Mø","PLAU","ITGA5","T:FB",1.6917093863
"3109","S:Mø","SPP1","ITGA5","T:FB",3.0750499985
"3110","S:Mø","ADAM15","ITGB1","T:FB",0.6204032878
"3111","S:Mø","ADAM17","ITGB1","T:FB",0.7234880472
"3112","S:Mø","ADAM9","ITGB1","T:FB",0.9004447934
"3113","S:Mø","CD14","ITGB1","T:FB",4.2801358474
"3114","S:Mø","CXCL12","ITGB1","T:FB",-0.5556339491
"3115","S:Mø","F13A1","ITGB1","T:FB",3.1317282955
"3116","S:Mø","FBLN1","ITGB1","T:FB",-2.8721263266
"3117","S:Mø","FN1","ITGB1","T:FB",-0.4577579874
"3118","S:Mø","LGALS3BP","ITGB1","T:FB",0.1105031416
"3119","S:Mø","PLAU","ITGB1","T:FB",1.8840852863
"3120","S:Mø","SPP1","ITGB1","T:FB",3.3084258985
"3121","S:Mø","THBS1","ITGB1","T:FB",0.6408613344
"3122","S:Mø","TIMP2","ITGB1","T:FB",0.8062690362
"3123","S:Mø","VEGFA","ITGB1","T:FB",1.41764115
"3124","S:Mø","ADAM10","AXL","T:FB",1.407260073
"3125","S:Mø","GAS6","AXL","T:FB",1.0998241082
"3126","S:Mø","A2M","LRP1","T:FB",1.6033097949
"3127","S:Mø","APOE","LRP1","T:FB",4.0629311997
"3128","S:Mø","APP","LRP1","T:FB",0.9433866623
"3129","S:Mø","C3","LRP1","T:FB",0.5137127625
"3130","S:Mø","CALR","LRP1","T:FB",2.4571125036
"3131","S:Mø","CTGF","LRP1","T:FB",-1.2598770245
"3132","S:Mø","LRPAP1","LRP1","T:FB",1.9190639796
"3133","S:Mø","PLAU","LRP1","T:FB",2.8642093863
"3134","S:Mø","PSAP","LRP1","T:FB",2.6406652951
"3135","S:Mø","SERPINA1","LRP1","T:FB",2.8183985672
"3136","S:Mø","THBS1","LRP1","T:FB",1.6489854344
"3137","S:Mø","VEGFA","NRP2","T:DC",1.44814285
"3138","S:Mø","VEGFA","NRP1","T:DC",1.349107978156
"3139","S:Mø","VEGFB","NRP1","T:DC",1.010496208256
"3140","S:Mø","TNF","TNFRSF1B","T:DC",2.4146426684
"3141","S:Mø","TNF","TNFRSF1A","T:DC",1.5756565684
"3142","S:Mø","TNF","LTBR","T:DC",1.2389214384
"3143","S:Mø","TNFSF10","TNFRSF10B","T:DC",0.7848460375
"3144","S:Mø","TIMP1","CD63","T:DC",0.1086837989
"3145","S:Mø","THBS1","CD47","T:DC",0.6404162344
"3146","S:Mø","THBS1","CD36","T:DC",0.8835559344
"3147","S:Mø","TGFB1","TGFBR2","T:DC",1.1125325156
"3148","S:Mø","TGFB1","TGFBR1","T:DC",1.5820829156
"3149","S:Mø","TGFB1","ENG","T:DC",0.3307103156
"3150","S:Mø","S100A8","TLR4","T:DC",1.3796201416
"3151","S:Mø","S100A9","TLR4","T:DC",2.9254257805
"3152","S:Mø","PLTP","ABCA1","T:DC",3.3672955021
"3153","S:Mø","PLAU","ST14","T:DC",1.6973629863
"3154","S:Mø","IL1B","IL1R2","T:DC",3.1648730718
"3155","S:Mø","IL1RN","IL1R2","T:DC",2.1480499178
"3156","S:Mø","IL18","CD48","T:DC",1.2161803782
"3157","S:Mø","IL10","IL10RB","T:DC",1.8870301783
"3158","S:Mø","IL10","IL10RA","T:DC",1.9936264783
"3159","S:Mø","ICAM1","IL2RG","T:DC",0.6047666014
"3160","S:Mø","ICAM1","IL2RA","T:DC",1.5989884014
"3161","S:Mø","HMGB1","THBD","T:DC",0.00486969089999999
"3162","S:Mø","HLA-B","CANX","T:DC",1.3505165051
"3163","S:Mø","HLA-A","APLP2","T:DC",0.0866144309999999
"3164","S:Mø","HBEGF","CD9","T:DC",0.9093209489
"3165","S:Mø","GNAI2","C5AR1","T:DC",2.6232614645
"3166","S:Mø","RPS19","C5AR1","T:DC",1.6754453273
"3167","S:Mø","GNAI2","ADCY7","T:DC",1.5961966645
"3168","S:Mø","GNAS","ADCY7","T:DC",1.5544234012
"3169","S:Mø","GAS6","MERTK","T:DC",0.6238654082
"3170","S:Mø","FN1","PLAUR","T:DC",0.8348151126
"3171","S:Mø","PLAU","PLAUR","T:DC",3.3266583863
"3172","S:Mø","FN1","SDC2","T:DC",-1.1619762874
"3173","S:Mø","TGFB1","SDC2","T:DC",0.8609979156
"3174","S:Mø","FN1","CD44","T:DC",-0.6063254774
"3175","S:Mø","HBEGF","CD44","T:DC",1.7293303589
"3176","S:Mø","PKM","CD44","T:DC",0.7032283642
"3177","S:Mø","SPP1","CD44","T:DC",3.2438584085
"3178","S:Mø","VIM","CD44","T:DC",-0.743226503
"3179","S:Mø","EBI3","IL6ST","T:DC",1.0219915723
"3180","S:Mø","OSM","IL6ST","T:DC",0.6391653299
"3181","S:Mø","CXCL12","CXCR4","T:DC",0.2465600509
"3182","S:Mø","CXCL12","CD4","T:DC",0.6107716509
"3183","S:Mø","IL16","CD4","T:DC",2.0550145047
"3184","S:Mø","CCL13","CCR1","T:DC",2.218500544
"3185","S:Mø","CCL2","CCR1","T:DC",0.7010897233
"3186","S:Mø","CCL3","CCR1","T:DC",3.6922457979
"3187","S:Mø","CCL4","CCR1","T:DC",3.1891693989
"3188","S:Mø","CCL8","CCR1","T:DC",2.0337326757
"3189","S:Mø","C3","ITGB2","T:DC",0.6394127625
"3190","S:Mø","CTGF","ITGB2","T:DC",-1.3911770245
"3191","S:Mø","CYR61","ITGB2","T:DC",-1.6586487908
"3192","S:Mø","ICAM1","ITGB2","T:DC",2.1581998014
"3193","S:Mø","PLAU","ITGB2","T:DC",2.7579093863
"3194","S:Mø","SELPLG","ITGB2","T:DC",2.3940880901
"3195","S:Mø","C3","ITGAX","T:DC",-0.1054998375
"3196","S:Mø","ICAM1","ITGAX","T:DC",1.3632872014
"3197","S:Mø","C3","ITGAM","T:DC",0.3533384625
"3198","S:Mø","CTGF","ITGAM","T:DC",-1.7192513245
"3199","S:Mø","CYR61","ITGAM","T:DC",-1.9907230908
"3200","S:Mø","ICAM1","ITGAM","T:DC",1.8231255014
"3201","S:Mø","PLAU","ITGAM","T:DC",2.4408350863
"3202","S:Mø","SELPLG","ITGAM","T:DC",2.0770137901
"3203","S:Mø","C3","CD81","T:DC",-0.2743362375
"3204","S:Mø","C3","CD46","T:DC",-0.5366853375
"3205","S:Mø","C3","C3AR1","T:DC",0.5481111625
"3206","S:Mø","C1QA","CD93","T:DC",5.4228549075
"3207","S:Mø","B2M","TFRC","T:DC",2.6711476478
"3208","S:Mø","B2M","LILRB2","T:DC",1.9773767478
"3209","S:Mø","HLA-A","LILRB2","T:DC",0.628721131
"3210","S:Mø","HLA-B","LILRB2","T:DC",1.6660020051
"3211","S:Mø","HLA-C","LILRB2","T:DC",1.2477048276
"3212","S:Mø","B2M","HLA-F","T:DC",0.6314002478
"3213","S:Mø","CALR","HLA-F","T:DC",0.7645291036
"3214","S:Mø","ARF1","INSR","T:DC",-0.1079117949
"3215","S:Mø","IGF1","INSR","T:DC",0.0845115141
"3216","S:Mø","NAMPT","INSR","T:DC",0.704895509
"3217","S:Mø","APP","TNFRSF21","T:DC",0.2245144623
"3218","S:Mø","TNF","TNFRSF21","T:DC",1.5790775684
"3219","S:Mø","APP","NCSTN","T:DC",-0.2096440477
"3220","S:Mø","PSEN1","NCSTN","T:DC",1.1761656709
"3221","S:Mø","ANXA1","FPR3","T:DC",2.3291997115
"3222","S:Mø","HEBP1","FPR3","T:DC",2.0679184849
"3223","S:Mø","ANXA1","FPR1","T:DC",2.4192277115
"3224","S:Mø","GNAI2","FPR1","T:DC",2.6380264645
"3225","S:Mø","ADAM15","ITGB1","T:DC",-0.7768936122
"3226","S:Mø","ADAM17","ITGB1","T:DC",-0.6738088528
"3227","S:Mø","ADAM9","ITGB1","T:DC",-0.4968521066
"3228","S:Mø","CD14","ITGB1","T:DC",2.8828389474
"3229","S:Mø","CXCL12","ITGB1","T:DC",-1.9529308491
"3230","S:Mø","F13A1","ITGB1","T:DC",1.7344313955
"3231","S:Mø","FBLN1","ITGB1","T:DC",-4.2694232266
"3232","S:Mø","FN1","ITGB1","T:DC",-1.8550548874
"3233","S:Mø","LGALS3BP","ITGB1","T:DC",-1.2867937584
"3234","S:Mø","PLAU","ITGB1","T:DC",0.4867883863
"3235","S:Mø","SPP1","ITGB1","T:DC",1.9111289985
"3236","S:Mø","THBS1","ITGB1","T:DC",-0.7564355656
"3237","S:Mø","TIMP2","ITGB1","T:DC",-0.5910278638
"3238","S:Mø","VEGFA","ITGB1","T:DC",0.02034425
"3239","S:Mø","ADAM10","AXL","T:DC",0.568918873
"3240","S:Mø","GAS6","AXL","T:DC",0.2614829082
"3241","S:Mø","A2M","LRP1","T:DC",0.3018363949
"3242","S:Mø","APOE","LRP1","T:DC",2.7614577997
"3243","S:Mø","APP","LRP1","T:DC",-0.3580867377
"3244","S:Mø","C3","LRP1","T:DC",-0.7877606375
"3245","S:Mø","CALR","LRP1","T:DC",1.1556391036
"3246","S:Mø","CTGF","LRP1","T:DC",-2.5613504245
"3247","S:Mø","LRPAP1","LRP1","T:DC",0.6175905796
"3248","S:Mø","PLAU","LRP1","T:DC",1.5627359863
"3249","S:Mø","PSAP","LRP1","T:DC",1.3391918951
"3250","S:Mø","SERPINA1","LRP1","T:DC",1.5169251672
"3251","S:Mø","THBS1","LRP1","T:DC",0.3475120344
"3252","S:Mø","VEGFA","NRP2","T:Neurons",2.26055585
"3253","S:Mø","TNF","TNFRSF1A","T:Neurons",2.0885025684
"3254","S:Mø","TNFSF12","TNFRSF12A","T:Neurons",1.7474373245
"3255","S:Mø","TIMP1","CD63","T:Neurons",-0.8181161011
"3256","S:Mø","THBS1","CD47","T:Neurons",0.8744415344
"3257","S:Mø","TGFB1","TGFBR2","T:Neurons",1.8453285156
"3258","S:Mø","HLA-B","CANX","T:Neurons",1.6994731051
"3259","S:Mø","HLA-A","APLP2","T:Neurons",1.062449031
"3260","S:Mø","HBEGF","CD9","T:Neurons",4.3157709489
"3261","S:Mø","HBEGF","CD82","T:Neurons",2.2142507489
"3262","S:Mø","HBEGF","ERBB2","T:Neurons",3.0585789489
"3263","S:Mø","HLA-A","ERBB2","T:Neurons",1.087885031
"3264","S:Mø","GAS6","TYRO3","T:Neurons",1.0897299082
"3265","S:Mø","FN1","ITGB8","T:Neurons",1.4854731126
"3266","S:Mø","TGFB1","ITGB8","T:Neurons",3.3504473156
"3267","S:Mø","FN1","MAG","T:Neurons",0.5972891126
"3268","S:Mø","FN1","CD44","T:Neurons",0.0518310126
"3269","S:Mø","HBEGF","CD44","T:Neurons",2.3874868489
"3270","S:Mø","PKM","CD44","T:Neurons",1.3613848542
"3271","S:Mø","SPP1","CD44","T:Neurons",3.9020148985
"3272","S:Mø","VIM","CD44","T:Neurons",-0.085070013
"3273","S:Mø","EBI3","IL6ST","T:Neurons",1.7388682123
"3274","S:Mø","OSM","IL6ST","T:Neurons",1.3560419699
"3275","S:Mø","CXCL12","SDC4","T:Neurons",0.6804219509
"3276","S:Mø","THBS1","SDC4","T:Neurons",1.3739172344
"3277","S:Mø","C3","CD81","T:Neurons",-0.0225707374999998
"3278","S:Mø","C3","CD46","T:Neurons",0.0155345625000001
"3279","S:Mø","ARF1","INSR","T:Neurons",0.2582112051
"3280","S:Mø","IGF1","INSR","T:Neurons",0.4506345141
"3281","S:Mø","NAMPT","INSR","T:Neurons",1.071018509
"3282","S:Mø","APP","NGFR","T:Neurons",0.3577699623
"3283","S:Mø","RTN4","NGFR","T:Neurons",1.4945115646
"3284","S:Mø","APP","NCSTN","T:Neurons",0.1979248623
"3285","S:Mø","PSEN1","NCSTN","T:Neurons",1.5837345809
"3286","S:Mø","APP","GPC1","T:Neurons",1.5066056623
"3287","S:Mø","VEGFA","GPC1","T:Neurons",3.01598425
"3288","S:Mø","ADAM9","ITGA6","T:Neurons",2.6225538934
"3289","S:Mø","FN1","ITGA6","T:Neurons",0.7413511126
"3290","S:Mø","THBS1","ITGA6","T:Neurons",1.9259704344
"3291","S:Mø","ADAM15","ITGAV","T:Neurons",0.9591806878
"3292","S:Mø","ADAM9","ITGAV","T:Neurons",2.1842221934
"3293","S:Mø","CALR","ITGAV","T:Neurons",1.9487658036
"3294","S:Mø","CYR61","ITGAV","T:Neurons",-1.6836954908
"3295","S:Mø","FN1","ITGAV","T:Neurons",0.3260194126
"3296","S:Mø","MFGE8","ITGAV","T:Neurons",-0.5139006824
"3297","S:Mø","PLAU","ITGAV","T:Neurons",2.6588626863
"3298","S:Mø","SPP1","ITGAV","T:Neurons",4.0932032985
"3299","S:Mø","TGFB1","ITGAV","T:Neurons",2.0709936156
"3300","S:Mø","VEGFA","ITGAV","T:Neurons",2.18941855
"3301","S:Mø","ADAM15","ITGB1","T:Neurons",0.7655319878
"3302","S:Mø","ADAM17","ITGB1","T:Neurons",0.8686167472
"3303","S:Mø","ADAM9","ITGB1","T:Neurons",1.0455734934
"3304","S:Mø","CD14","ITGB1","T:Neurons",4.4252645474
"3305","S:Mø","CXCL12","ITGB1","T:Neurons",-0.4105052491
"3306","S:Mø","F13A1","ITGB1","T:Neurons",3.2768569955
"3307","S:Mø","FBLN1","ITGB1","T:Neurons",-2.7269976266
"3308","S:Mø","FN1","ITGB1","T:Neurons",-0.3126292874
"3309","S:Mø","LGALS3BP","ITGB1","T:Neurons",0.2556318416
"3310","S:Mø","PLAU","ITGB1","T:Neurons",2.0292139863
"3311","S:Mø","SPP1","ITGB1","T:Neurons",3.4535545985
"3312","S:Mø","THBS1","ITGB1","T:Neurons",0.7859900344
"3313","S:Mø","TIMP2","ITGB1","T:Neurons",0.9513977362
"3314","S:Mø","VEGFA","ITGB1","T:Neurons",1.56276985
"3315","S:Mø","ADAM10","AXL","T:Neurons",1.580195873
"3316","S:Mø","GAS6","AXL","T:Neurons",1.2727599082
"3317","S:Mø","TNF","TNFRSF1A","T:Astrocyte",1.9752145684
"3318","S:Mø","TNF","LTBR","T:Astrocyte",2.9842607684
"3319","S:Mø","TNFSF12","TNFRSF12A","T:Astrocyte",1.9823754245
"3320","S:Mø","TIMP1","CD63","T:Astrocyte",-0.4053591011
"3321","S:Mø","THBS1","CD47","T:Astrocyte",1.2084024344
"3322","S:Mø","TGFB1","TGFBR2","T:Astrocyte",1.7939679156
"3323","S:Mø","TGFB1","ENG","T:Astrocyte",0.8846991156
"3324","S:Mø","PSEN1","NOTCH4","T:Astrocyte",2.0398654809
"3325","S:Mø","OSM","OSMR","T:Astrocyte",3.1415520299
"3326","S:Mø","OSM","LIFR","T:Astrocyte",2.2506368299
"3327","S:Mø","MFGE8","PDGFRB","T:Astrocyte",-1.3500453824
"3328","S:Mø","PDAP1","PDGFRB","T:Astrocyte",0.8015352724
"3329","S:Mø","PDGFC","PDGFRB","T:Astrocyte",1.6096280874
"3330","S:Mø","IL1B","IL1RAP","T:Astrocyte",3.4282729718
"3331","S:Mø","HLA-B","CANX","T:Astrocyte",2.6384039051
"3332","S:Mø","HLA-A","APLP2","T:Astrocyte",1.005168031
"3333","S:Mø","HBEGF","CD9","T:Astrocyte",4.2833679489
"3334","S:Mø","HBEGF","CD82","T:Astrocyte",2.3594892489
"3335","S:Mø","HBEGF","ERBB2","T:Astrocyte",2.8355605489
"3336","S:Mø","HLA-A","ERBB2","T:Astrocyte",0.864866631
"3337","S:Mø","GNAI2","F2R","T:Astrocyte",2.3873602645
"3338","S:Mø","GAS6","TYRO3","T:Astrocyte",3.1361708082
"3339","S:Mø","FN1","SDC2","T:Astrocyte",-0.4015788874
"3340","S:Mø","TGFB1","SDC2","T:Astrocyte",1.6213953156
"3341","S:Mø","FN1","ITGB8","T:Astrocyte",1.0724261126
"3342","S:Mø","TGFB1","ITGB8","T:Astrocyte",2.9374003156
"3343","S:Mø","FN1","MAG","T:Astrocyte",0.4486051126
"3344","S:Mø","FN1","CD44","T:Astrocyte",-0.3982174874
"3345","S:Mø","HBEGF","CD44","T:Astrocyte",1.9374383489
"3346","S:Mø","PKM","CD44","T:Astrocyte",0.9113363542
"3347","S:Mø","SPP1","CD44","T:Astrocyte",3.4519663985
"3348","S:Mø","VIM","CD44","T:Astrocyte",-0.535118513
"3349","S:Mø","CXCL12","CXCR4","T:Astrocyte",-0.9149007491
"3350","S:Mø","C3","CD81","T:Astrocyte",0.4678955625
"3351","S:Mø","C3","CD46","T:Astrocyte",1.3864117625
"3352","S:Mø","APP","NCSTN","T:Astrocyte",1.9813166623
"3353","S:Mø","PSEN1","NCSTN","T:Astrocyte",3.3671263809
"3354","S:Mø","APP","GPC1","T:Astrocyte",2.0488466623
"3355","S:Mø","VEGFA","GPC1","T:Astrocyte",3.55822525
"3356","S:Mø","APOE","SCARB1","T:Astrocyte",3.8896691997
"3357","S:Mø","THBS1","SCARB1","T:Astrocyte",0.9387234344
"3358","S:Mø","ADAM17","NOTCH1","T:Astrocyte",3.0538201472
"3359","S:Mø","MFNG","NOTCH1","T:Astrocyte",3.2939545028
"3360","S:Mø","PSEN1","NOTCH1","T:Astrocyte",3.2434043809
"3361","S:Mø","ADAM15","ITGAV","T:Astrocyte",1.8676973878
"3362","S:Mø","ADAM9","ITGAV","T:Astrocyte",3.0927388934
"3363","S:Mø","CALR","ITGAV","T:Astrocyte",2.8572825036
"3364","S:Mø","CYR61","ITGAV","T:Astrocyte",-0.7751787908
"3365","S:Mø","FN1","ITGAV","T:Astrocyte",1.2345361126
"3366","S:Mø","MFGE8","ITGAV","T:Astrocyte",0.3946160176
"3367","S:Mø","PLAU","ITGAV","T:Astrocyte",3.5673793863
"3368","S:Mø","SPP1","ITGAV","T:Astrocyte",5.0017199985
"3369","S:Mø","TGFB1","ITGAV","T:Astrocyte",2.9795103156
"3370","S:Mø","VEGFA","ITGAV","T:Astrocyte",3.09793525
"3371","S:Mø","ADAM15","ITGB1","T:Astrocyte",0.6157164878
"3372","S:Mø","ADAM17","ITGB1","T:Astrocyte",0.7188012472
"3373","S:Mø","ADAM9","ITGB1","T:Astrocyte",0.8957579934
"3374","S:Mø","CD14","ITGB1","T:Astrocyte",4.2754490474
"3375","S:Mø","CXCL12","ITGB1","T:Astrocyte",-0.5603207491
"3376","S:Mø","F13A1","ITGB1","T:Astrocyte",3.1270414955
"3377","S:Mø","FBLN1","ITGB1","T:Astrocyte",-2.8768131266
"3378","S:Mø","FN1","ITGB1","T:Astrocyte",-0.4624447874
"3379","S:Mø","LGALS3BP","ITGB1","T:Astrocyte",0.1058163416
"3380","S:Mø","PLAU","ITGB1","T:Astrocyte",1.8793984863
"3381","S:Mø","SPP1","ITGB1","T:Astrocyte",3.3037390985
"3382","S:Mø","THBS1","ITGB1","T:Astrocyte",0.6361745344
"3383","S:Mø","TIMP2","ITGB1","T:Astrocyte",0.8015822362
"3384","S:Mø","VEGFA","ITGB1","T:Astrocyte",1.41295435
"3385","S:Mø","ADAM10","EPHA3","T:Astrocyte",1.921875773
"3386","S:Mø","ADAM10","AXL","T:Astrocyte",1.382479873
"3387","S:Mø","GAS6","AXL","T:Astrocyte",1.0750439082
"3388","S:Mø","A2M","LRP1","T:Astrocyte",1.4806911949
"3389","S:Mø","APOE","LRP1","T:Astrocyte",3.9403125997
"3390","S:Mø","APP","LRP1","T:Astrocyte",0.8207680623
"3391","S:Mø","C3","LRP1","T:Astrocyte",0.3910941625
"3392","S:Mø","CALR","LRP1","T:Astrocyte",2.3344939036
"3393","S:Mø","CTGF","LRP1","T:Astrocyte",-1.3824956245
"3394","S:Mø","LRPAP1","LRP1","T:Astrocyte",1.7964453796
"3395","S:Mø","PLAU","LRP1","T:Astrocyte",2.7415907863
"3396","S:Mø","PSAP","LRP1","T:Astrocyte",2.5180466951
"3397","S:Mø","SERPINA1","LRP1","T:Astrocyte",2.6957799672
"3398","S:Mø","THBS1","LRP1","T:Astrocyte",1.5263668344
"3399","S:Mø","VEGFA","NRP2","T:Osteoblasts",1.42670335
"3400","S:Mø","VEGFA","NRP1","T:Osteoblasts",2.10675735
"3401","S:Mø","VEGFB","NRP1","T:Osteoblasts",1.7681455801
"3402","S:Mø","TNF","TNFRSF1A","T:Osteoblasts",1.7584393174
"3403","S:Mø","TNF","LTBR","T:Osteoblasts",1.2055072184
"3404","S:Mø","TNFSF12","TNFRSF12A","T:Osteoblasts",3.4440416245
"3405","S:Mø","TIMP1","CD63","T:Osteoblasts",0.0275484989
"3406","S:Mø","THBS1","CD47","T:Osteoblasts",0.9184784344
"3407","S:Mø","THBS1","CD36","T:Osteoblasts",1.3875158344
"3408","S:Mø","TGFB1","TGFBR2","T:Osteoblasts",1.1219886156
"3409","S:Mø","TGFB1","TGFBR3","T:Osteoblasts",1.3176750156
"3410","S:Mø","TGFB1","ENG","T:Osteoblasts",1.9010301156
"3411","S:Mø","SELPLG","ESAM","T:Osteoblasts",1.6248870901
"3412","S:Mø","RTN4","CNTNAP1","T:Osteoblasts",1.1129713646
"3413","S:Mø","PSEN1","NOTCH3","T:Osteoblasts",2.7763883809
"3414","S:Mø","PLTP","ABCA1","T:Osteoblasts",3.3102137021
"3415","S:Mø","PDGFC","PDGFRA","T:Osteoblasts",2.2697984874
"3416","S:Mø","OSM","OSMR","T:Osteoblasts",1.4139387299
"3417","S:Mø","OSM","LIFR","T:Osteoblasts",1.3983852199
"3418","S:Mø","MFGE8","PDGFRB","T:Osteoblasts",-0.4157489824
"3419","S:Mø","PDAP1","PDGFRB","T:Osteoblasts",1.7358316724
"3420","S:Mø","PDGFC","PDGFRB","T:Osteoblasts",2.5439244874
"3421","S:Mø","LRPAP1","SORT1","T:Osteoblasts",1.2931680796
"3422","S:Mø","IGFBP4","FZD8","T:Osteoblasts",-0.7986422002
"3423","S:Mø","HMGB1","THBD","T:Osteoblasts",-0.2420148091
"3424","S:Mø","HLA-B","CANX","T:Osteoblasts",1.6536932051
"3425","S:Mø","HLA-A","APLP2","T:Osteoblasts",0.453659031
"3426","S:Mø","HBEGF","CD9","T:Osteoblasts",2.0254087389
"3427","S:Mø","HBEGF","CD82","T:Osteoblasts",1.4951042489
"3428","S:Mø","HBEGF","ERBB2","T:Osteoblasts",2.5406152489
"3429","S:Mø","HLA-A","ERBB2","T:Osteoblasts",0.569921331
"3430","S:Mø","GPI","AMFR","T:Osteoblasts",1.5632805278
"3431","S:Mø","GNAS","PTGIR","T:Osteoblasts",1.5482141012
"3432","S:Mø","GNAI2","IGF1R","T:Osteoblasts",1.6311131645
"3433","S:Mø","IGF1","IGF1R","T:Osteoblasts",0.7449148141
"3434","S:Mø","GNAI2","F2R","T:Osteoblasts",1.3507431645
"3435","S:Mø","GNAI2","EDNRA","T:Osteoblasts",2.3567516645
"3436","S:Mø","GNAI2","ADRA2A","T:Osteoblasts",1.6857853645
"3437","S:Mø","GNAI2","ADCY9","T:Osteoblasts",1.9012612645
"3438","S:Mø","GNAS","ADCY9","T:Osteoblasts",1.6704880012
"3439","S:Mø","GAS6","TYRO3","T:Osteoblasts",0.8389953082
"3440","S:Mø","FN1","TNFRSF11B","T:Osteoblasts",1.0046151126
"3441","S:Mø","THBS1","TNFRSF11B","T:Osteoblasts",2.2062344344
"3442","S:Mø","TNFSF10","TNFRSF11B","T:Osteoblasts",2.6921507675
"3443","S:Mø","FN1","PLAUR","T:Osteoblasts",-1.2573981874
"3444","S:Mø","PLAU","PLAUR","T:Osteoblasts",1.2344450863
"3445","S:Mø","FN1","ITGA8","T:Osteoblasts",1.1182411126
"3446","S:Mø","FN1","SDC2","T:Osteoblasts",-0.0231421874000001
"3447","S:Mø","TGFB1","SDC2","T:Osteoblasts",1.9998320156
"3448","S:Mø","FN1","CD44","T:Osteoblasts",-0.4819650874
"3449","S:Mø","HBEGF","CD44","T:Osteoblasts",1.8536907489
"3450","S:Mø","PKM","CD44","T:Osteoblasts",0.8275887542
"3451","S:Mø","SPP1","CD44","T:Osteoblasts",3.3682187985
"3452","S:Mø","VIM","CD44","T:Osteoblasts",-0.618866113
"3453","S:Mø","FN1","CD79A","T:Osteoblasts",-0.7409308374
"3454","S:Mø","EBI3","IL6ST","T:Osteoblasts",1.5775275323
"3455","S:Mø","OSM","IL6ST","T:Osteoblasts",1.1947012899
"3456","S:Mø","CXCL12","CXCR4","T:Osteoblasts",-2.1558198491
"3457","S:Mø","CXCL12","CD4","T:Osteoblasts",-0.4145655091
"3458","S:Mø","IL16","CD4","T:Osteoblasts",1.0296773447
"3459","S:Mø","CXCL12","SDC4","T:Osteoblasts",1.3381551509
"3460","S:Mø","THBS1","SDC4","T:Osteoblasts",2.0316504344
"3461","S:Mø","CALR","SCARF1","T:Osteoblasts",1.5383204036
"3462","S:Mø","C3","IFITM1","T:Osteoblasts",-0.8043568375
"3463","S:Mø","C3","CD81","T:Osteoblasts",0.1697013625
"3464","S:Mø","C3","CD46","T:Osteoblasts",0.3035973625
"3465","S:Mø","C1QA","CD93","T:Osteoblasts",4.4332617075
"3466","S:Mø","B2M","TFRC","T:Osteoblasts",1.7133301478
"3467","S:Mø","B2M","HLA-F","T:Osteoblasts",0.7020570478
"3468","S:Mø","CALR","HLA-F","T:Osteoblasts",0.8351859036
"3469","S:Mø","ARF1","INSR","T:Osteoblasts",0.5940404051
"3470","S:Mø","IGF1","INSR","T:Osteoblasts",0.7864637141
"3471","S:Mø","NAMPT","INSR","T:Osteoblasts",1.406847709
"3472","S:Mø","APP","NGFR","T:Osteoblasts",0.1190064623
"3473","S:Mø","RTN4","NGFR","T:Osteoblasts",1.2557480646
"3474","S:Mø","APP","NCSTN","T:Osteoblasts",0.4157931623
"3475","S:Mø","PSEN1","NCSTN","T:Osteoblasts",1.8016028809
"3476","S:Mø","APP","CAV1","T:Osteoblasts",0.3655956623
"3477","S:Mø","CYR61","CAV1","T:Osteoblasts",-1.8811397908
"3478","S:Mø","GNAI2","CAV1","T:Osteoblasts",2.3373394645
"3479","S:Mø","ICAM1","CAV1","T:Osteoblasts",1.9047088014
"3480","S:Mø","TGFB1","CAV1","T:Osteoblasts",2.2435493156
"3481","S:Mø","APOE","SCARB1","T:Osteoblasts",3.2096937997
