source,target,relationship,weight
S:Mø,C1QB,cluster.ligand,3.9201499758
S:SC,C1QB,cluster.ligand,-2.8705684404
S:PreB_CD34-,C1QB,cluster.ligand,-1.4943900459
S:CH,C1QB,cluster.ligand,-2.5620278268
S:DC,C1QB,cluster.ligand,2.8444787348
S:CMP,C1QB,cluster.ligand,-2.4116596520
S:SC,C1QTNF1,cluster.ligand,0.8517645419
S:EC,C1QTNF1,cluster.ligand,-0.1503269602
S:SMC,C1QTNF1,cluster.ligand,0.2696761929
S:CH,C1QTNF1,cluster.ligand,0.6157986784
S:FB,C1QTNF1,cluster.ligand,0.0503337126
S:Osteoblasts,C1QTNF1,cluster.ligand,0.7910131359
S:Mono,C3,cluster.ligand,-1.3269849865
S:Mø,C3,cluster.ligand,-1.3239522375
S:SC,C3,cluster.ligand,0.4844743577
S:SMC,C3,cluster.ligand,2.0940329316
S:CH,C3,cluster.ligand,-0.9974791830
S:FB,C3,cluster.ligand,2.0253844728
S:DC,C3,cluster.ligand,-1.5561701031
S:GMP,C3,cluster.ligand,-1.7210465388
S:Neurons,C3,cluster.ligand,-1.3847029555
S:Astrocyte,C3,cluster.ligand,-0.8694309349
S:Osteoblasts,C3,cluster.ligand,-0.5982071014
S:GMP,C4A,cluster.ligand,0.3644884979
S:Mono,CALR,cluster.ligand,0.0766008104
S:B_Cells,CALR,cluster.ligand,-0.7811626764
S:ProB_CD34+,CALR,cluster.ligand,-0.6030535042
S:Mø,CALR,cluster.ligand,0.3464475036
S:SC,CALR,cluster.ligand,0.0161529540
S:EC,CALR,cluster.ligand,0.0925502744
S:T_Cells,CALR,cluster.ligand,-0.5911676973
S:SMC,CALR,cluster.ligand,0.1700385633
S:PreB_CD34-,CALR,cluster.ligand,-1.0739409766
S:CH,CALR,cluster.ligand,0.0782746310
S:NK,CALR,cluster.ligand,0.1071887836
S:FB,CALR,cluster.ligand,0.1853015389
S:DC,CALR,cluster.ligand,0.3299610405
S:GMP,CALR,cluster.ligand,-0.9517913294
S:Neurons,CALR,cluster.ligand,0.1343687087
S:Astrocyte,CALR,cluster.ligand,-0.8266257075
S:Osteoblasts,CALR,cluster.ligand,-0.1787992723
S:CMP,CALR,cluster.ligand,-0.9980690331
S:Mø,CCL13,cluster.ligand,0.7820458440
S:FB,CCL13,cluster.ligand,0.5652636231
S:DC,CCL13,cluster.ligand,2.4488552311
S:EC,CCL14,cluster.ligand,1.6897337951
S:Mø,CCL18,cluster.ligand,2.1358593063
S:DC,CCL18,cluster.ligand,3.5558683199
S:SC,CCL19,cluster.ligand,1.6222802469
S:SMC,CCL19,cluster.ligand,1.2879662638
S:FB,CCL19,cluster.ligand,0.7180698415
S:Osteoblasts,CCL19,cluster.ligand,3.1913548999
S:SC,CCL21,cluster.ligand,1.7206962860
S:SMC,CCL21,cluster.ligand,0.6929494141
S:FB,CCL21,cluster.ligand,0.4636075293
S:Osteoblasts,CCL21,cluster.ligand,2.3683254154
S:EC,CCL23,cluster.ligand,0.6103166976
S:Mono,CCL2,cluster.ligand,-1.9796086036
S:B_Cells,CCL2,cluster.ligand,-3.5112382944
S:ProB_CD34+,CCL2,cluster.ligand,-1.8386040829
S:Mø,CCL2,cluster.ligand,-0.7993649767
S:SC,CCL2,cluster.ligand,1.1020256739
S:EC,CCL2,cluster.ligand,-2.8428628165
S:T_Cells,CCL2,cluster.ligand,-3.0671335341
S:SMC,CCL2,cluster.ligand,1.7105665535
S:PreB_CD34-,CCL2,cluster.ligand,-3.4953831866
S:CH,CCL2,cluster.ligand,-0.2588336119
S:NK,CCL2,cluster.ligand,-2.9294728048
S:FB,CCL2,cluster.ligand,1.8830292617
S:DC,CCL2,cluster.ligand,-1.2642821283
S:Neurons,CCL2,cluster.ligand,-0.4144899429
S:Osteoblasts,CCL2,cluster.ligand,1.9233008759
S:Mono,CCL3,cluster.ligand,2.4021399795
S:B_Cells,CCL3,cluster.ligand,-0.8941151427
S:Mø,CCL3,cluster.ligand,2.1817910979
S:PreB_CD34-,CCL3,cluster.ligand,-1.1824548911
S:NK,CCL3,cluster.ligand,2.9270303350
S:DC,CCL3,cluster.ligand,0.6015209110
S:Mono,CCL4,cluster.ligand,2.0734712302
S:B_Cells,CCL4,cluster.ligand,-1.5889008857
S:ProB_CD34+,CCL4,cluster.ligand,-1.5686175371
S:Mø,CCL4,cluster.ligand,1.6767146989
S:T_Cells,CCL4,cluster.ligand,0.7549036467
S:PreB_CD34-,CCL4,cluster.ligand,-1.0653758121
S:CH,CCL4,cluster.ligand,-1.6861100611
S:NK,CCL4,cluster.ligand,3.2274388253
S:DC,CCL4,cluster.ligand,0.4559759836
S:GMP,CCL4,cluster.ligand,-0.6922941156
S:Astrocyte,CCL4,cluster.ligand,-0.7380160659
S:CMP,CCL4,cluster.ligand,-1.3508667915
S:T_Cells,CCL5,cluster.ligand,2.8732998547
S:PreB_CD34-,CCL5,cluster.ligand,-0.9168591933
S:NK,CCL5,cluster.ligand,3.6488254638
S:GMP,CCL5,cluster.ligand,-0.8659094921
S:Mø,CCL8,cluster.ligand,0.5612779757
S:SC,CCL8,cluster.ligand,0.9181731962
S:DC,CCL8,cluster.ligand,0.8317075507
S:Mono,CD14,cluster.ligand,2.2894484820
S:B_Cells,CD14,cluster.ligand,-2.2716253552
S:Mø,CD14,cluster.ligand,3.2445949474
S:SC,CD14,cluster.ligand,-2.1828982906
S:EC,CD14,cluster.ligand,-1.4148845973
S:SMC,CD14,cluster.ligand,-2.2067812940
S:PreB_CD34-,CD14,cluster.ligand,-1.8967955859
S:CH,CD14,cluster.ligand,-2.1908769943
S:FB,CD14,cluster.ligand,-1.9203497024
S:DC,CD14,cluster.ligand,1.9412939095
S:Osteoblasts,CD14,cluster.ligand,-2.1302899470
S:CMP,CD14,cluster.ligand,-1.7743744461
S:B_Cells,CD24,cluster.ligand,1.2060228050
S:ProB_CD34+,CD24,cluster.ligand,1.3825819562
S:Osteoblasts,CD24,cluster.ligand,0.0555088902
S:SC,CD34,cluster.ligand,-0.2206897726
S:EC,CD34,cluster.ligand,0.7977015922
S:SMC,CD34,cluster.ligand,0.6247710632
S:CH,CD34,cluster.ligand,-0.1804802311
S:FB,CD34,cluster.ligand,0.6515280694
S:Osteoblasts,CD34,cluster.ligand,-0.3632139858
S:T_Cells,CD40LG,cluster.ligand,0.8210122853
S:B_Cells,CD70,cluster.ligand,0.5049051677
S:Osteoblasts,CD70,cluster.ligand,0.1312016168
S:ProB_CD34+,CFH,cluster.ligand,-2.0979357457
S:SC,CFH,cluster.ligand,0.4577719895
S:EC,CFH,cluster.ligand,-1.8063499166
S:T_Cells,CFH,cluster.ligand,-2.1467145316
S:SMC,CFH,cluster.ligand,1.7147083483
S:PreB_CD34-,CFH,cluster.ligand,-2.4542791035
S:CH,CFH,cluster.ligand,1.0886861296
S:NK,CFH,cluster.ligand,-2.1088593597
S:FB,CFH,cluster.ligand,1.2726303495
S:Neurons,CFH,cluster.ligand,-1.7523931381
S:Astrocyte,CFH,cluster.ligand,0.1441778340
S:Osteoblasts,CFH,cluster.ligand,1.1050659175
S:Osteoblasts,CLCF1,cluster.ligand,0.4197779330
S:Mono,CLEC11A,cluster.ligand,0.0020468909
S:Mø,CLEC11A,cluster.ligand,0.0645486100
S:SC,CLEC11A,cluster.ligand,0.1483521835
S:SMC,CLEC11A,cluster.ligand,0.5179628181
S:CH,CLEC11A,cluster.ligand,0.0977709345
S:FB,CLEC11A,cluster.ligand,0.4272246896
S:DC,CLEC11A,cluster.ligand,-0.0601495879
S:GMP,CLEC11A,cluster.ligand,0.0905214815
S:SC,COL14A1,cluster.ligand,0.3681050073
S:SMC,COL14A1,cluster.ligand,0.4521443383
S:CH,COL14A1,cluster.ligand,0.9951455858
S:FB,COL14A1,cluster.ligand,0.3477348734
S:Osteoblasts,COL14A1,cluster.ligand,1.1387670402
S:SC,COL18A1,cluster.ligand,0.8203416426
S:EC,COL18A1,cluster.ligand,-0.3123760123
S:SMC,COL18A1,cluster.ligand,0.2646314797
S:CH,COL18A1,cluster.ligand,1.0692712622
S:FB,COL18A1,cluster.ligand,-0.0610119673
S:GMP,COL18A1,cluster.ligand,-0.6285611648
S:Neurons,COL18A1,cluster.ligand,-0.2233863935
S:Osteoblasts,COL18A1,cluster.ligand,0.9308548750
S:CMP,COL18A1,cluster.ligand,-0.7202286377
S:SC,COL1A1,cluster.ligand,0.2453570219
S:SMC,COL1A1,cluster.ligand,0.8200304394
S:CH,COL1A1,cluster.ligand,1.3010655247
S:FB,COL1A1,cluster.ligand,0.7410111113
S:Neurons,COL1A1,cluster.ligand,-0.1031533463
S:Osteoblasts,COL1A1,cluster.ligand,1.0497761184
S:SC,COL1A2,cluster.ligand,0.2629418957
S:SMC,COL1A2,cluster.ligand,1.4081683388
S:CH,COL1A2,cluster.ligand,1.4203475589
S:FB,COL1A2,cluster.ligand,1.2666900340
S:DC,COL1A2,cluster.ligand,-1.8930884326
S:GMP,COL1A2,cluster.ligand,-1.7907641061
S:Neurons,COL1A2,cluster.ligand,0.5564458184
S:Osteoblasts,COL1A2,cluster.ligand,0.5677477962
S:SC,COL3A1,cluster.ligand,0.1497495432
S:SMC,COL3A1,cluster.ligand,0.7214640153
S:CH,COL3A1,cluster.ligand,1.2189980252
S:FB,COL3A1,cluster.ligand,0.4119254795
S:Osteoblasts,COL3A1,cluster.ligand,0.8375399475
S:SC,COL4A1,cluster.ligand,0.4228222174
S:EC,COL4A1,cluster.ligand,0.0355913140
S:SMC,COL4A1,cluster.ligand,0.2791401879
S:CH,COL4A1,cluster.ligand,0.4618503859
S:FB,COL4A1,cluster.ligand,0.2163026724
S:Neurons,COL4A1,cluster.ligand,0.7659221839
S:Astrocyte,COL4A1,cluster.ligand,1.9565597313
S:Osteoblasts,COL4A1,cluster.ligand,1.6323952513
S:SC,COL4A2,cluster.ligand,0.3915797693
S:EC,COL4A2,cluster.ligand,-0.1220621255
S:SMC,COL4A2,cluster.ligand,0.2006677924
S:CH,COL4A2,cluster.ligand,0.7544118074
S:FB,COL4A2,cluster.ligand,0.1887109577
S:Neurons,COL4A2,cluster.ligand,0.6403493373
S:Astrocyte,COL4A2,cluster.ligand,0.5018222194
S:Osteoblasts,COL4A2,cluster.ligand,1.0776082365
S:SMC,COL4A3,cluster.ligand,0.3558095677
S:FB,COL4A3,cluster.ligand,0.3735947200
S:SMC,COL4A4,cluster.ligand,0.5384272000
S:FB,COL4A4,cluster.ligand,0.5731624272
S:Osteoblasts,COL4A4,cluster.ligand,0.7676042036
S:Osteoblasts,COL5A1,cluster.ligand,0.1500698043
S:SMC,COL5A2,cluster.ligand,0.3133894801
S:CH,COL5A2,cluster.ligand,0.2162376873
S:Astrocyte,COL5A2,cluster.ligand,1.1192556907
S:Osteoblasts,COL5A2,cluster.ligand,0.3179199436
S:Osteoblasts,COL5A3,cluster.ligand,0.4433630027
S:SC,COL6A1,cluster.ligand,0.6989529858
S:SMC,COL6A1,cluster.ligand,1.0951743252
S:CH,COL6A1,cluster.ligand,1.1275879978
S:FB,COL6A1,cluster.ligand,1.0100837202
S:Neurons,COL6A1,cluster.ligand,0.1546767524
S:Osteoblasts,COL6A1,cluster.ligand,0.4884963482
S:SC,COL6A2,cluster.ligand,0.6930139954
S:SMC,COL6A2,cluster.ligand,1.5171411593
S:CH,COL6A2,cluster.ligand,1.1508455476
S:NK,COL6A2,cluster.ligand,-1.7283531108
S:FB,COL6A2,cluster.ligand,1.2368333181
S:Neurons,COL6A2,cluster.ligand,-1.2293477232
S:Osteoblasts,COL6A2,cluster.ligand,0.8291522051
S:SC,COL6A3,cluster.ligand,0.1360606910
S:SMC,COL6A3,cluster.ligand,0.9799446772
S:CH,COL6A3,cluster.ligand,0.1898639595
S:FB,COL6A3,cluster.ligand,0.8806981488
S:Osteoblasts,COL6A3,cluster.ligand,1.0449808040
S:SC,COL8A1,cluster.ligand,-0.1176146923
S:SMC,COL8A1,cluster.ligand,0.0499175650
S:CH,COL8A1,cluster.ligand,1.4828671146
S:FB,COL8A1,cluster.ligand,-0.2139397908
S:Osteoblasts,COL8A1,cluster.ligand,2.0337802657
S:Osteoblasts,COL9A2,cluster.ligand,0.1824285056
S:B_Cells,COL9A3,cluster.ligand,0.1795286020
S:PreB_CD34-,COL9A3,cluster.ligand,0.0003174033
S:Neurons,COL9A3,cluster.ligand,1.0940803269
S:SC,CP,cluster.ligand,0.2809663530
S:SMC,CP,cluster.ligand,0.9576605147
S:CH,CP,cluster.ligand,-0.0867566696
S:FB,CP,cluster.ligand,1.0154791006
S:Osteoblasts,CP,cluster.ligand,0.6324815260
S:SC,CSF1,cluster.ligand,0.2259587319
S:SMC,CSF1,cluster.ligand,0.4419282431
S:CH,CSF1,cluster.ligand,0.0176376048
S:FB,CSF1,cluster.ligand,0.5246428950
S:Neurons,CSF1,cluster.ligand,0.4828710536
S:Osteoblasts,CSF1,cluster.ligand,0.2388137779
S:CMP,CSF1,cluster.ligand,0.3116603274
S:Mono,CTGF,cluster.ligand,-3.4713259555
S:B_Cells,CTGF,cluster.ligand,-3.7342628311
S:ProB_CD34+,CTGF,cluster.ligand,-2.4059628266
S:Mø,CTGF,cluster.ligand,-3.3165420245
S:SC,CTGF,cluster.ligand,0.5865694658
S:EC,CTGF,cluster.ligand,-2.6551200073
S:SMC,CTGF,cluster.ligand,1.3383129611
S:CH,CTGF,cluster.ligand,1.6381797952
S:NK,CTGF,cluster.ligand,-3.0888011116
S:FB,CTGF,cluster.ligand,1.6879894160
S:DC,CTGF,cluster.ligand,-3.3102766695
S:Neurons,CTGF,cluster.ligand,-3.0850001353
S:Astrocyte,CTGF,cluster.ligand,-2.7635670835
S:Osteoblasts,CTGF,cluster.ligand,1.0612129693
S:CMP,CTGF,cluster.ligand,-3.0370279774
S:B_Cells,CTHRC1,cluster.ligand,-0.1330901713
S:ProB_CD34+,CTHRC1,cluster.ligand,-0.2236093489
S:PreB_CD34-,CTHRC1,cluster.ligand,-0.2343652235
S:CH,CTHRC1,cluster.ligand,1.0579105217
S:GMP,CTHRC1,cluster.ligand,0.2184610748
S:Osteoblasts,CTHRC1,cluster.ligand,0.6266814277
S:Mono,CXCL12,cluster.ligand,-1.5461111904
S:Mø,CXCL12,cluster.ligand,-1.2001748491
S:SC,CXCL12,cluster.ligand,1.0179689308
S:EC,CXCL12,cluster.ligand,-0.3361685580
S:SMC,CXCL12,cluster.ligand,1.2085906618
S:CH,CXCL12,cluster.ligand,-0.1173987100
S:FB,CXCL12,cluster.ligand,1.1552318651
S:DC,CXCL12,cluster.ligand,-1.1489392481
S:Osteoblasts,CXCL12,cluster.ligand,1.1704636939
S:Mono,CYR61,cluster.ligand,-3.4732754978
S:B_Cells,CYR61,cluster.ligand,-3.6860648978
S:Mø,CYR61,cluster.ligand,-3.5740137908
S:SC,CYR61,cluster.ligand,1.2743575492
S:EC,CYR61,cluster.ligand,-2.6814117253
S:T_Cells,CYR61,cluster.ligand,-3.2877066607
S:SMC,CYR61,cluster.ligand,1.8161082956
S:CH,CYR61,cluster.ligand,0.2546276827
S:NK,CYR61,cluster.ligand,-2.8521734476
S:FB,CYR61,cluster.ligand,1.6592585310
S:DC,CYR61,cluster.ligand,-3.4832843058
S:GMP,CYR61,cluster.ligand,-2.6396955474
S:Neurons,CYR61,cluster.ligand,-0.8071081005
S:Astrocyte,CYR61,cluster.ligand,-2.0586644946
S:Osteoblasts,CYR61,cluster.ligand,2.3931633276
S:CMP,CYR61,cluster.ligand,-3.2084978386
S:Mono,DCN,cluster.ligand,-4.2538659956
S:B_Cells,DCN,cluster.ligand,-4.5778954411
S:ProB_CD34+,DCN,cluster.ligand,-3.8582983977
S:Mø,DCN,cluster.ligand,-4.2308962859
S:SC,DCN,cluster.ligand,0.1229907988
S:EC,DCN,cluster.ligand,-4.4047693469
S:T_Cells,DCN,cluster.ligand,-3.7064905415
S:SMC,DCN,cluster.ligand,2.5054916779
S:PreB_CD34-,DCN,cluster.ligand,-4.2491878213
S:CH,DCN,cluster.ligand,0.4286002076
S:NK,DCN,cluster.ligand,-3.6546094409
S:FB,DCN,cluster.ligand,2.1483938198
S:DC,DCN,cluster.ligand,-3.8350536014
S:GMP,DCN,cluster.ligand,-4.7800880216
S:Neurons,DCN,cluster.ligand,-2.4904340722
S:Osteoblasts,DCN,cluster.ligand,-2.9455493916
S:CMP,DCN,cluster.ligand,-4.4551130280
S:EC,DLL1,cluster.ligand,1.1505914341
S:Osteoblasts,DLL1,cluster.ligand,0.1002196647
S:EC,DLL4,cluster.ligand,0.5905923264
S:Mono,EBI3,cluster.ligand,0.3543815412
S:Mø,EBI3,cluster.ligand,0.7635392723
S:DC,EBI3,cluster.ligand,0.5232201369
S:SC,EDIL3,cluster.ligand,0.2132063076
S:SMC,EDIL3,cluster.ligand,0.1743803046
S:CH,EDIL3,cluster.ligand,1.0358729479
S:FB,EDIL3,cluster.ligand,-0.0585090126
S:Neurons,EDIL3,cluster.ligand,0.4700650320
S:Astrocyte,EDIL3,cluster.ligand,2.0562105888
S:Osteoblasts,EDIL3,cluster.ligand,1.8317320703
S:SC,EFEMP1,cluster.ligand,0.0303249164
S:SMC,EFEMP1,cluster.ligand,1.5451360490
S:CH,EFEMP1,cluster.ligand,1.2671936189
S:FB,EFEMP1,cluster.ligand,1.4195905894
S:DC,EFEMP1,cluster.ligand,-1.8320427024
S:Osteoblasts,EFEMP1,cluster.ligand,1.5433079912
S:SC,EFEMP2,cluster.ligand,0.2737200826
S:SMC,EFEMP2,cluster.ligand,0.8438692966
S:CH,EFEMP2,cluster.ligand,0.7918203718
S:FB,EFEMP2,cluster.ligand,0.6984876194
S:Neurons,EFEMP2,cluster.ligand,0.2495920704
S:Osteoblasts,EFEMP2,cluster.ligand,0.1042312169
S:EC,EFNA1,cluster.ligand,1.1164919620
S:Astrocyte,EFNA1,cluster.ligand,0.7100071136
S:SMC,EFNA5,cluster.ligand,0.2211641595
S:Osteoblasts,EFNA5,cluster.ligand,0.8233002399
S:EC,EFNB1,cluster.ligand,0.4694351238
S:Astrocyte,EFNB1,cluster.ligand,1.0542911453
S:EC,EFNB2,cluster.ligand,0.5695343513
S:Mono,EREG,cluster.ligand,1.0756816011
S:SC,F10,cluster.ligand,0.3905056337
S:SMC,F10,cluster.ligand,0.6355286080
S:CH,F10,cluster.ligand,0.2338384117
S:FB,F10,cluster.ligand,0.4977203563
S:Osteoblasts,F10,cluster.ligand,0.1995508546
S:Mono,F13A1,cluster.ligand,1.2605696991
S:Mø,F13A1,cluster.ligand,2.1001873955
S:DC,F13A1,cluster.ligand,2.5878460064
S:Osteoblasts,F13A1,cluster.ligand,-0.3894299275
S:EC,F8,cluster.ligand,0.8789682673
S:Mono,FBLN1,cluster.ligand,-3.6073222441
S:B_Cells,FBLN1,cluster.ligand,-3.6661448368
S:Mø,FBLN1,cluster.ligand,-3.5906672266
S:SC,FBLN1,cluster.ligand,0.0571826943
S:EC,FBLN1,cluster.ligand,-3.6400638551
S:T_Cells,FBLN1,cluster.ligand,-3.1178891519
S:SMC,FBLN1,cluster.ligand,2.5686858415
S:PreB_CD34-,FBLN1,cluster.ligand,-3.6742900444
S:CH,FBLN1,cluster.ligand,-0.0145440705
S:NK,FBLN1,cluster.ligand,-2.8950189412
S:FB,FBLN1,cluster.ligand,2.2816747633
S:DC,FBLN1,cluster.ligand,-3.5805648242
S:GMP,FBLN1,cluster.ligand,-3.6583177306
S:Neurons,FBLN1,cluster.ligand,-3.0072608903
S:Osteoblasts,FBLN1,cluster.ligand,-3.3702364682
S:SC,FBN1,cluster.ligand,0.0412962668
S:SMC,FBN1,cluster.ligand,0.9105466224
S:CH,FBN1,cluster.ligand,0.2514060222
S:FB,FBN1,cluster.ligand,0.7758682644
S:GMP,FBN1,cluster.ligand,0.6126447835
S:Osteoblasts,FBN1,cluster.ligand,-0.2948940362
S:CH,FGF13,cluster.ligand,0.2768086252
S:Osteoblasts,FGF13,cluster.ligand,0.5352175096
S:Osteoblasts,FGF14,cluster.ligand,0.4362350592
S:CH,FGF1,cluster.ligand,0.4453439499
S:Osteoblasts,FGF1,cluster.ligand,0.1236808061
S:Astrocyte,FGF2,cluster.ligand,1.4047984325
S:SC,FGF7,cluster.ligand,1.6800029987
S:SMC,FGF7,cluster.ligand,1.4772081513
S:CH,FGF7,cluster.ligand,-0.8282771866
S:FB,FGF7,cluster.ligand,1.5827213425
S:GMP,FGF7,cluster.ligand,-1.2769985958
S:Neurons,FGF7,cluster.ligand,-1.1259263972
S:Osteoblasts,FGF7,cluster.ligand,1.5615370895
S:T_Cells,FLT3LG,cluster.ligand,0.6751582083
S:Osteoblasts,FLT3LG,cluster.ligand,0.0528364952
S:Mono,FN1,cluster.ligand,-1.5021076452
S:Mø,FN1,cluster.ligand,-1.5772988874
S:SC,FN1,cluster.ligand,-0.2095569230
S:EC,FN1,cluster.ligand,-1.3954797135
S:SMC,FN1,cluster.ligand,0.7174071153
S:CH,FN1,cluster.ligand,2.2595817260
S:FB,FN1,cluster.ligand,0.2980638972
S:DC,FN1,cluster.ligand,-1.6714199031
S:Neurons,FN1,cluster.ligand,-1.0784727670
S:Osteoblasts,FN1,cluster.ligand,2.8426770372
S:SMC,FST,cluster.ligand,0.4518898524
S:FB,FST,cluster.ligand,0.8839774946
S:Osteoblasts,FST,cluster.ligand,0.5194090176
S:Mono,GAS6,cluster.ligand,-1.0271839674
S:B_Cells,GAS6,cluster.ligand,-1.5323417600
S:ProB_CD34+,GAS6,cluster.ligand,-1.3294319955
S:Mø,GAS6,cluster.ligand,-0.5842981918
S:SC,GAS6,cluster.ligand,-0.0462238075
S:EC,GAS6,cluster.ligand,-0.5246679845
S:SMC,GAS6,cluster.ligand,0.2503809999
S:PreB_CD34-,GAS6,cluster.ligand,-0.5723300720
S:CH,GAS6,cluster.ligand,1.9291344918
S:FB,GAS6,cluster.ligand,-0.0005990476
S:DC,GAS6,cluster.ligand,-0.3834528893
S:GMP,GAS6,cluster.ligand,-1.6733672082
S:Neurons,GAS6,cluster.ligand,-0.6325119731
S:Osteoblasts,GAS6,cluster.ligand,1.9026627412
S:CH,GDF10,cluster.ligand,0.2996384985
S:Mono,GNAI2,cluster.ligand,0.6254733015
S:B_Cells,GNAI2,cluster.ligand,-0.7254951389
S:Mø,GNAI2,cluster.ligand,0.8764654645
S:SC,GNAI2,cluster.ligand,-0.5791843028
S:EC,GNAI2,cluster.ligand,0.7724184444
S:T_Cells,GNAI2,cluster.ligand,-0.2918474399
S:SMC,GNAI2,cluster.ligand,-0.6621746798
S:PreB_CD34-,GNAI2,cluster.ligand,-0.5376198587
S:CH,GNAI2,cluster.ligand,-0.4763756216
S:NK,GNAI2,cluster.ligand,0.1184895680
S:FB,GNAI2,cluster.ligand,-0.6183780307
S:DC,GNAI2,cluster.ligand,0.6784319266
S:GMP,GNAI2,cluster.ligand,-0.7735443645
S:Neurons,GNAI2,cluster.ligand,-0.1035974410
S:Astrocyte,GNAI2,cluster.ligand,0.9453830862
S:Osteoblasts,GNAI2,cluster.ligand,-0.6616954796
S:CMP,GNAI2,cluster.ligand,-0.7010966903
S:Mono,GNAS,cluster.ligand,0.0266310233
S:B_Cells,GNAS,cluster.ligand,-0.6606427195
S:ProB_CD34+,GNAS,cluster.ligand,-0.4466855173
S:Mø,GNAS,cluster.ligand,0.3226922012
S:SC,GNAS,cluster.ligand,-0.1979314990
S:EC,GNAS,cluster.ligand,0.7262306822
S:T_Cells,GNAS,cluster.ligand,-0.2105045666
S:SMC,GNAS,cluster.ligand,-0.3859102836
S:PreB_CD34-,GNAS,cluster.ligand,-0.5895248351
S:CH,GNAS,cluster.ligand,0.0202100308
S:NK,GNAS,cluster.ligand,-0.2936497245
S:FB,GNAS,cluster.ligand,-0.3166187128
S:DC,GNAS,cluster.ligand,0.2962559959
S:GMP,GNAS,cluster.ligand,-0.8550886628
S:Neurons,GNAS,cluster.ligand,-0.4181572001
S:Astrocyte,GNAS,cluster.ligand,-0.0454822077
S:Osteoblasts,GNAS,cluster.ligand,-0.9008876504
S:CMP,GNAS,cluster.ligand,-0.7495688630
S:SC,GPC3,cluster.ligand,0.3936300230
S:SMC,GPC3,cluster.ligand,1.1627771164
S:CH,GPC3,cluster.ligand,-0.0460598425
S:FB,GPC3,cluster.ligand,1.3838442054
S:Neurons,GPC3,cluster.ligand,0.4036651719
S:Mono,GPI,cluster.ligand,-0.0399896591
S:Mø,GPI,cluster.ligand,-0.0723554722
S:SC,GPI,cluster.ligand,0.2386375337
S:EC,GPI,cluster.ligand,-0.1138760018
S:SMC,GPI,cluster.ligand,0.0989420950
S:CH,GPI,cluster.ligand,0.0196131492
S:NK,GPI,cluster.ligand,0.2103271980
S:FB,GPI,cluster.ligand,0.1172424452
S:DC,GPI,cluster.ligand,0.0032428673
S:GMP,GPI,cluster.ligand,0.0052068353
S:Osteoblasts,GPI,cluster.ligand,0.1684528062
S:CMP,GPI,cluster.ligand,0.0307650005
S:Osteoblasts,GREM1,cluster.ligand,0.7165193600
S:PreB_CD34-,GZMB,cluster.ligand,3.1226633230
S:NK,GZMB,cluster.ligand,4.1369976909
S:GMP,GZMB,cluster.ligand,3.8105501552
S:SMC,HAS2,cluster.ligand,0.4459206787
S:Mono,HBEGF,cluster.ligand,1.2926098495
S:Mø,HBEGF,cluster.ligand,1.0183569489
S:EC,HBEGF,cluster.ligand,-0.1221522894
S:DC,HBEGF,cluster.ligand,1.1020976581
S:Neurons,HBEGF,cluster.ligand,0.8316162435
S:Mono,HEBP1,cluster.ligand,-0.2211400330
S:Mø,HEBP1,cluster.ligand,-0.0656145151
S:SC,HEBP1,cluster.ligand,0.0503166594
S:EC,HEBP1,cluster.ligand,0.3653739102
S:SMC,HEBP1,cluster.ligand,0.1244201487
S:CH,HEBP1,cluster.ligand,0.2716849773
S:FB,HEBP1,cluster.ligand,0.1629841297
S:DC,HEBP1,cluster.ligand,-0.1683109852
S:Astrocyte,HEBP1,cluster.ligand,0.8350168751
S:Osteoblasts,HEBP1,cluster.ligand,0.6550241595
S:SC,HGF,cluster.ligand,0.3133564415
S:SMC,HGF,cluster.ligand,0.4292143061
S:FB,HGF,cluster.ligand,0.1816324128
S:Osteoblasts,HGF,cluster.ligand,0.2866797365
S:Mono,HLA-A,cluster.ligand,-0.3146981738
S:B_Cells,HLA-A,cluster.ligand,-0.4118801535
S:ProB_CD34+,HLA-A,cluster.ligand,-0.1598618344
S:Mø,HLA-A,cluster.ligand,-0.6403369690
S:SC,HLA-A,cluster.ligand,-0.9987721375
S:EC,HLA-A,cluster.ligand,0.8047900055
S:T_Cells,HLA-A,cluster.ligand,1.3402914005
S:SMC,HLA-A,cluster.ligand,-0.6239085276
S:PreB_CD34-,HLA-A,cluster.ligand,-1.4809897536
S:CH,HLA-A,cluster.ligand,-0.6895712855
S:NK,HLA-A,cluster.ligand,1.6478486955
S:FB,HLA-A,cluster.ligand,-0.5728325214
S:DC,HLA-A,cluster.ligand,-0.6851528050
S:GMP,HLA-A,cluster.ligand,-0.4999689510
S:Neurons,HLA-A,cluster.ligand,-0.0410015178
S:Astrocyte,HLA-A,cluster.ligand,-1.4945069795
S:Osteoblasts,HLA-A,cluster.ligand,-0.5289036761
S:CMP,HLA-A,cluster.ligand,-0.6075691666
S:Mono,HLA-B,cluster.ligand,0.4454079049
S:B_Cells,HLA-B,cluster.ligand,0.1079719755
S:ProB_CD34+,HLA-B,cluster.ligand,0.0142129282
S:Mø,HLA-B,cluster.ligand,0.1589439051
S:SC,HLA-B,cluster.ligand,-1.4929597800
S:EC,HLA-B,cluster.ligand,1.4083844790
S:T_Cells,HLA-B,cluster.ligand,0.7803059660
S:SMC,HLA-B,cluster.ligand,-1.3105075856
